#{"t_start": 1708650299.1082132, "env_id": "MinAtar/Seaquest-v1"}
r,l,t
0.0,15,1.607114
0.0,4,1.607538
0.0,37,1.610982
0.0,16,1.612837
0.0,7,1.613509
0.0,23,1.615557
0.0,34,1.618567
0.0,4,1.619397
1.0,158,1.6357
0.0,7,1.636348
0.0,36,1.639571
0.0,15,1.641525
0.0,9,1.64234
0.0,14,1.643934
0.0,6,1.644625
0.0,33,1.648133
0.0,7,1.648771
0.0,66,1.654814
0.0,4,1.655224
0.0,9,1.6565
0.0,27,1.658928
0.0,67,1.665033
0.0,13,1.666192
0.0,5,1.667127
0.0,6,1.667758
0.0,108,1.678664
0.0,21,1.680516
0.0,30,1.683874
0.0,20,1.685858
0.0,13,1.687175
0.0,19,1.688837
0.0,90,1.698706
0.0,24,1.700962
0.0,3,1.701282
0.0,4,1.701668
0.0,28,1.705075
0.0,41,1.709156
0.0,33,1.712103
0.0,20,1.713879
0.0,4,1.714777
0.0,11,1.715882
0.0,5,1.716362
0.0,86,1.724523
0.0,19,1.727009
0.0,7,1.727868
0.0,76,1.735244
0.0,10,1.736175
2.0,111,1.746502
0.0,19,1.748723
0.0,43,1.766499
0.0,12,1.76765
0.0,9,1.768876
0.0,19,1.771157
0.0,7,1.771882
0.0,10,1.772774
0.0,5,1.773568
0.0,21,1.775774
0.0,6,1.776423
0.0,8,1.777175
0.0,2,1.777731
0.0,91,1.786401
0.0,7,1.78709
0.0,55,1.792423
0.0,9,1.793722
0.0,34,1.797338
0.0,55,1.802327
0.0,18,1.803968
0.0,13,1.805542
1.0,151,1.819941
1.0,93,1.828583
0.0,5,1.829075
0.0,5,1.829962
0.0,26,1.832212
0.0,7,1.832885
0.0,6,1.833415
0.0,24,1.83672
1.0,57,1.842163
0.0,20,1.844049
0.0,4,1.844472
0.0,12,1.845944
0.0,11,1.846977
1.0,132,1.859147
0.0,16,1.860574
0.0,6,1.861537
0.0,21,1.863398
0.0,129,1.875537
0.0,6,1.876134
0.0,20,1.878237
0.0,28,1.880879
0.0,22,1.882934
0.0,18,1.884672
0.0,33,1.888015
0.0,60,1.893329
0.0,12,1.894393
0.0,13,1.895519
0.0,13,1.900166
0.0,20,1.90206
0.0,24,1.90433
0.0,75,1.910962
0.0,38,1.914981
0.0,57,1.920288
0.0,13,1.921532
0.0,15,1.922975
0.0,21,1.925318
0.0,14,1.926713
0.0,24,1.928973
0.0,5,1.929438
0.0,24,1.931834
1.0,73,1.938344
0.0,45,1.942355
0.0,13,1.943571
0.0,32,1.946896
0.0,9,1.947756
0.0,30,1.950575
0.0,93,1.958897
0.0,8,1.959982
0.0,43,1.964475
0.0,25,1.966832
0.0,7,1.967548
0.0,6,1.968443
0.0,29,1.971754
0.0,27,1.97427
0.0,5,1.974725
0.0,49,1.97985
0.0,12,1.980957
0.0,9,1.981823
0.0,26,1.984235
0.0,23,1.987014
0.0,23,1.989394
0.0,7,1.990103
0.0,8,1.990902
0.0,16,1.992707
0.0,23,1.994814
0.0,80,2.002455
0.0,8,2.00324
0.0,4,2.017046
0.0,15,2.01852
0.0,19,2.020333
0.0,5,2.020839
0.0,11,2.022222
1.0,96,2.031465
0.0,13,2.032688
0.0,28,2.035266
0.0,64,2.05882
0.0,32,2.061687
0.0,14,2.062952
0.0,24,2.065064
0.0,25,2.067547
0.0,58,2.072993
0.0,23,2.075016
0.0,11,2.076005
2.0,143,2.086673
0.0,4,2.087006
0.0,3,2.087218
0.0,19,2.08857
0.0,4,2.089114
0.0,5,2.0895
0.0,8,2.090089
0.0,51,2.093741
0.0,19,2.095311
0.0,2,2.09546
0.0,23,2.097112
0.0,110,2.10522
0.0,14,2.106413
0.0,16,2.107555
0.0,65,2.112265
0.0,49,2.11584
0.0,7,2.116532
0.0,17,2.117804
0.0,15,2.118838
0.0,7,2.119373
0.0,20,2.12101
0.0,10,2.121768
0.0,28,2.123752
0.0,40,2.126606
0.0,17,2.128003
2.0,105,2.135627
0.0,37,2.138309
0.0,42,2.141489
1.0,34,2.144285
0.0,4,2.144625
0.0,5,2.14509
1.0,144,2.156691
0.0,16,2.158905
0.0,18,2.160618
0.0,6,2.161299
0.0,8,2.162081
1.0,61,2.16837
1.0,39,2.172146
0.0,7,2.173297
0.0,7,2.174042
0.0,9,2.175405
0.0,13,2.176745
0.0,4,2.177176
0.0,8,2.177975
0.0,8,2.179162
0.0,16,2.180722
0.0,8,2.18152
1.0,114,2.192849
0.0,12,2.194442
0.0,8,2.195266
0.0,42,2.199322
0.0,19,2.201098
0.0,20,2.203393
1.0,35,2.206783
0.0,20,2.208691
0.0,48,2.213315
0.0,20,2.21575
0.0,13,2.217029
0.0,15,2.218495
1.0,141,2.232385
0.0,15,2.234411
0.0,13,2.235679
0.0,7,2.236413
0.0,12,2.237586
0.0,5,2.238552
0.0,20,2.240492
1.0,97,2.250347
0.0,47,2.254883
0.0,9,2.256335
0.0,16,2.257875
0.0,34,2.261066
0.0,12,2.262281
0.0,22,2.264817
0.0,74,2.27202
0.0,92,2.281453
1.0,63,2.287555
0.0,46,2.292355
0.0,18,2.294131
0.0,4,2.294558
0.0,20,2.296448
0.0,18,2.298499
0.0,8,2.299298
0.0,26,2.301816
0.0,49,2.306492
0.0,9,2.307704
0.0,10,2.308762
0.0,5,2.309271
0.0,17,2.310867
1.0,152,2.327481
0.0,20,2.329428
0.0,31,2.332385
0.0,20,2.334328
0.0,28,2.338224
0.0,9,2.339328
0.0,43,2.344512
0.0,2,2.344882
0.0,27,2.348503
0.0,27,2.351472
0.0,14,2.352542
0.0,28,2.354608
0.0,7,2.35547
0.0,4,2.355807
0.0,37,2.358533
0.0,51,2.362222
0.0,22,2.364264
0.0,8,2.364911
0.0,33,2.367257
0.0,11,2.368099
0.0,7,2.369061
0.0,2,2.369223
0.0,61,2.375496
0.0,5,2.375959
0.0,19,2.377663
0.0,8,2.378285
0.0,12,2.379181
1.0,61,2.383741
0.0,19,2.385535
0.0,34,2.388079
0.0,12,2.388993
0.0,32,2.391308
0.0,23,2.393367
0.0,21,2.394869
0.0,10,2.395581
0.0,25,2.398011
0.0,88,2.407085
0.0,74,2.414074
0.0,12,2.415227
2.0,202,2.43489
0.0,33,2.438457
0.0,46,2.44282
0.0,38,2.447573
0.0,72,2.454554
0.0,12,2.456082
0.0,84,2.464269
0.0,64,2.470431
2.0,153,2.485878
0.0,15,2.487751
0.0,7,2.488463
1.0,107,2.498994
0.0,11,2.500093
1.0,87,2.508961
0.0,3,2.509317
0.0,22,2.511372
0.0,38,2.515022
0.0,38,2.518953
0.0,17,2.520549
0.0,28,2.523224
0.0,5,2.523784
0.0,81,2.532039
0.0,6,2.532631
0.0,30,2.535521
0.0,16,2.537092
0.0,55,2.542879
0.0,5,2.543403
0.0,4,2.543817
0.0,9,2.544699
0.0,12,2.546263
0.0,21,2.548248
0.0,7,2.548998
0.0,14,2.550364
0.0,11,2.55175
0.0,4,2.552172
0.0,55,2.557455
0.0,8,2.558246
0.0,42,2.562608
0.0,8,2.563396
0.0,4,2.563829
0.0,3,2.564099
0.0,17,2.566109
0.0,13,2.567335
0.0,66,2.57535
0.0,27,2.577739
0.0,10,2.578917
0.0,15,2.579999
0.0,53,2.583888
0.0,15,2.584941
0.0,8,2.585921
0.0,10,2.586707
0.0,4,2.587038
0.0,16,2.588209
1.0,82,2.594604
0.0,19,2.596013
0.0,6,2.596517
0.0,141,2.607037
0.0,11,2.608377
0.0,7,2.608906
0.0,35,2.61144
0.0,3,2.611714
0.0,19,2.613466
0.0,62,2.617942
0.0,6,2.618429
0.0,20,2.619841
0.0,9,2.620831
0.0,10,2.621556
0.0,6,2.62204
0.0,56,2.626087
1.0,101,2.633795
0.0,2,2.63402
0.0,20,2.635445
0.0,70,2.640504
0.0,116,2.650918
0.0,76,2.65837
1.0,73,2.665395
0.0,8,2.666239
0.0,7,2.667318
0.0,10,2.668358
0.0,6,2.668941
0.0,5,2.669428
0.0,50,2.674644
0.0,11,2.676252
0.0,20,2.678192
0.0,17,2.679818
0.0,11,2.681357
0.0,56,2.686724
0.0,20,2.688633
0.0,21,2.690632
0.0,6,2.691646
0.0,6,2.692311
0.0,7,2.693038
0.0,9,2.69392
0.0,30,2.697125
0.0,6,2.697776
0.0,39,2.701486
1.0,25,2.70383
0.0,50,2.709296
0.0,43,2.71339
0.0,176,2.730407
0.0,26,2.732964
2.0,49,2.738111
0.0,122,2.750043
0.0,41,2.754055
0.0,23,2.756194
0.0,4,2.757125
0.0,45,2.761536
0.0,15,2.762931
0.0,19,2.764762
2.0,93,2.774642
0.0,67,2.781595
0.0,11,2.782681
0.0,3,2.783022
1.0,75,2.790711
0.0,5,2.791301
0.0,25,2.793659
0.0,86,2.801934
0.0,33,2.805756
0.0,27,2.808249
0.0,23,2.810437
0.0,31,2.813365
0.0,22,2.81602
0.0,7,2.816856
0.0,42,2.820924
0.0,10,2.821865
0.0,2,2.822503
0.0,23,2.824918
0.0,13,2.82622
0.0,13,2.82716
1.0,113,2.835975
0.0,9,2.836672
0.0,14,2.837714
0.0,94,2.844565
0.0,7,2.845441
0.0,57,2.849584
0.0,22,2.851193
0.0,23,2.852859
0.0,10,2.854045
0.0,16,2.855568
0.0,79,2.863173
0.0,4,2.8636
0.0,10,2.864882
0.0,5,2.86545
0.0,12,2.866596
0.0,75,2.873747
0.0,9,2.874988
0.0,86,2.884552
1.0,78,2.892307
0.0,31,2.895236
0.0,25,2.898365
0.0,9,2.899244
0.0,15,2.900709
0.0,6,2.901278
0.0,65,2.907871
0.0,52,2.912796
0.0,8,2.913591
0.0,26,2.916061
1.0,65,2.922502
0.0,6,2.923152
0.0,33,2.92627
0.0,7,2.926978
0.0,10,2.92822
0.0,2,2.928488
0.0,11,2.929507
0.0,5,2.930067
0.0,70,2.936987
0.0,43,2.94107
0.0,13,2.942291
0.0,17,2.943862
1.0,199,2.96358
0.0,19,2.968983
0.0,51,2.974317
0.0,103,2.986663
0.0,48,2.992669
0.0,5,2.993353
0.0,7,2.994058
0.0,10,2.995127
0.0,77,3.003719
0.0,5,3.004318
0.0,3,3.004704
0.0,2,3.004985
0.0,41,3.009842
3.0,144,3.025228
1.0,178,3.042078
0.0,9,3.042893
0.0,6,3.043925
0.0,3,3.044248
0.0,18,3.045625
0.0,7,3.046233
0.0,5,3.047236
0.0,11,3.048141
0.0,10,3.048975
0.0,13,3.049967
0.0,9,3.051119
0.0,2,3.051359
0.0,5,3.051765
0.0,46,3.055314
0.0,20,3.057267
0.0,13,3.058335
0.0,5,3.058753
0.0,14,3.059802
0.0,12,3.061121
0.0,57,3.065649
0.0,10,3.066475
0.0,3,3.066775
0.0,16,3.068417
0.0,59,3.073416
0.0,6,3.074073
0.0,14,3.075526
0.0,3,3.076517
0.0,47,3.082119
0.0,18,3.084051
0.0,18,3.085941
0.0,83,3.105333
0.0,82,3.125173
0.0,70,3.133204
0.0,27,3.136297
0.0,16,3.138958
0.0,13,3.140459
0.0,34,3.14426
0.0,7,3.145169
0.0,9,3.146948
0.0,2,3.147299
0.0,12,3.148682
2.0,188,3.170118
0.0,23,3.173892
0.0,43,3.178526
0.0,81,3.190116
0.0,21,3.192429
0.0,49,3.210539
0.0,112,3.258914
0.0,57,3.263539
0.0,5,3.26407
0.0,27,3.266616
1.0,129,3.277121
0.0,109,3.286584
0.0,15,3.287846
0.0,2,3.288462
1.0,212,3.313896
0.0,5,3.314486
0.0,191,3.334221
0.0,47,3.339896
0.0,63,3.346462
0.0,9,3.347465
0.0,7,3.348239
0.0,3,3.349262
0.0,8,3.35017
0.0,32,3.353465
0.0,17,3.355258
1.0,77,3.363895
0.0,13,3.365289
0.0,97,3.375447
0.0,13,3.377328
0.0,43,3.383065
0.0,22,3.385417
0.0,6,3.386066
1.0,75,3.393821
0.0,13,3.396137
0.0,13,3.397597
0.0,23,3.399878
0.0,23,3.402247
0.0,3,3.403357
0.0,24,3.405827
0.0,7,3.406601
0.0,13,3.407898
0.0,11,3.409755
0.0,95,3.419491
0.0,5,3.420181
0.0,9,3.421135
0.0,4,3.422485
0.0,105,3.433532
0.0,10,3.434678
0.0,7,3.435376
0.0,11,3.437434
0.0,56,3.443162
0.0,12,3.444429
0.0,18,3.44631
1.0,65,3.454338
0.0,33,3.457731
0.0,38,3.461615
0.0,98,3.471653
0.0,3,3.472876
0.0,14,3.474403
0.0,6,3.475118
0.0,6,3.475698
0.0,32,3.479494
0.0,32,3.483265
0.0,42,3.487175
0.0,4,3.487526
0.0,17,3.489399
0.0,12,3.490282
0.0,11,3.491102
0.0,8,3.491712
0.0,20,3.493442
0.0,16,3.494582
0.0,4,3.494905
0.0,16,3.496043
0.0,8,3.496905
0.0,131,3.506637
0.0,4,3.506981
0.0,10,3.507699
0.0,72,3.513151
0.0,5,3.513537
0.0,19,3.514881
0.0,18,3.516189
0.0,15,3.517474
0.0,28,3.519468
0.0,24,3.521185
0.0,27,3.523128
1.0,104,3.53096
0.0,15,3.532063
0.0,21,3.533558
0.0,86,3.539845
0.0,34,3.542509
0.0,16,3.543668
0.0,34,3.546144
0.0,2,3.546307
0.0,6,3.547016
0.0,128,3.556542
0.0,7,3.557058
0.0,11,3.557884
0.0,18,3.559865
0.0,18,3.561561
0.0,13,3.562779
0.0,148,3.577438
0.0,201,3.598169
0.0,11,3.599216
0.0,12,3.600353
1.0,72,3.607183
0.0,2,3.607858
0.0,12,3.609046
0.0,37,3.612468
0.0,8,3.613261
0.0,3,3.613922
0.0,6,3.614506
0.0,6,3.615143
0.0,2,3.615338
0.0,27,3.618178
0.0,22,3.620282
0.0,12,3.621438
0.0,28,3.624102
0.0,3,3.624659
0.0,4,3.625105
0.0,36,3.628489
0.0,10,3.6295
0.0,79,3.637399
0.0,5,3.6379
0.0,11,3.638973
0.0,9,3.639831
0.0,27,3.642698
0.0,19,3.644446
0.0,32,3.647439
0.0,24,3.649691
0.0,23,3.652187
0.0,46,3.656605
0.0,8,3.657404
0.0,7,3.658047
0.0,54,3.663544
0.0,11,3.664631
0.0,3,3.664915
0.0,42,3.668931
0.0,9,3.670195
0.0,47,3.674733
0.0,15,3.676148
0.0,17,3.677734
0.0,125,3.690556
0.0,84,3.698701
0.0,21,3.700677
0.0,36,3.704069
0.0,27,3.707382
0.0,15,3.708851
0.0,4,3.709267
0.0,8,3.71006
0.0,9,3.711252
0.0,4,3.711682
0.0,74,3.718844
0.0,12,3.720007
0.0,38,3.723871
0.0,19,3.725696
0.0,16,3.727201
0.0,9,3.728055
0.0,4,3.728779
0.0,17,3.730368
0.0,5,3.730922
0.0,4,3.731333
0.0,178,3.746681
0.0,2,3.746897
0.0,20,3.74833
0.0,17,3.749532
0.0,120,3.75869
0.0,32,3.760998
0.0,10,3.761786
0.0,68,3.768299
0.0,7,3.769358
0.0,35,3.772716
0.0,6,3.773286
0.0,12,3.774471
0.0,8,3.775552
0.0,22,3.777682
0.0,49,3.782323
0.0,6,3.783438
0.0,12,3.784918
0.0,9,3.785794
0.0,19,3.787584
0.0,8,3.788361
0.0,11,3.789681
0.0,40,3.793443
0.0,38,3.797031
0.0,12,3.798182
0.0,16,3.800018
0.0,13,3.801254
0.0,13,3.802464
0.0,48,3.806989
1.0,136,3.820772
0.0,7,3.821508
0.0,6,3.822149
0.0,8,3.822922
1.0,93,3.83221
0.0,11,3.833302
0.0,4,3.833722
0.0,13,3.834943
0.0,33,3.838353
0.0,24,3.840609
0.0,32,3.843616
1.0,29,3.846314
0.0,7,3.847337
0.0,13,3.848575
0.0,51,3.853458
0.0,19,3.855267
0.0,7,3.856277
0.0,21,3.858262
0.0,9,3.859135
0.0,4,3.859555
0.0,13,3.861086
0.0,29,3.863877
0.0,18,3.865557
0.0,15,3.867014
0.0,13,3.868544
0.0,6,3.869198
0.0,22,3.871241
0.0,4,3.871665
0.0,58,3.877564
0.0,10,3.878501
0.0,41,3.882329
0.0,4,3.882756
0.0,23,3.885644
1.0,87,3.89401
0.0,45,3.898248
0.0,11,3.899306
0.0,3,3.89995
2.0,163,3.91561
0.0,32,3.918628
0.0,10,3.919635
0.0,11,3.921278
0.0,5,3.92178
0.0,53,3.926782
0.0,21,3.928741
0.0,119,3.940584
0.0,36,3.943738
0.0,29,3.945786
0.0,5,3.94622
0.0,8,3.947076
0.0,12,3.947965
0.0,37,3.950613
0.0,29,3.952638
0.0,13,3.953847
0.0,87,3.960231
1.0,77,3.965785
0.0,7,3.966336
0.0,3,3.966847
0.0,34,3.969279
0.0,18,3.970591
0.0,27,3.97253
1.0,36,3.975392
0.0,4,3.975746
0.0,27,3.977626
0.0,3,3.977892
0.0,2,3.978353
0.0,6,3.978806
0.0,15,3.979903
0.0,7,3.980434
0.0,5,3.981074
2.0,197,3.996879
0.0,6,3.997533
0.0,23,3.999642
0.0,62,4.005947
0.0,80,4.013641
0.0,10,4.014575
0.0,25,4.016969
0.0,19,4.019044
0.0,2,4.019321
0.0,42,4.023285
0.0,13,4.024594
0.0,15,4.02628
0.0,15,4.027728
0.0,8,4.028512
0.0,108,4.039049
0.0,5,4.039902
0.0,5,4.040498
0.0,154,4.057085
0.0,22,4.059261
0.0,45,4.064152
0.0,24,4.066468
0.0,42,4.070405
0.0,74,4.077659
0.0,10,4.079086
0.0,15,4.080563
0.0,33,4.083689
0.0,12,4.085379
0.0,5,4.086381
0.0,18,4.088059
0.0,23,4.090224
0.0,49,4.094791
0.0,13,4.096372
0.0,9,4.097357
0.0,25,4.099712
0.0,13,4.100936
0.0,26,4.103712
0.0,26,4.10613
0.0,12,4.107274
0.0,5,4.107767
0.0,6,4.108718
1.0,86,4.116852
0.0,12,4.118011
0.0,41,4.12193
0.0,7,4.123083
0.0,5,4.123721
0.0,7,4.124376
0.0,38,4.128007
0.0,10,4.129336
0.0,9,4.130288
0.0,5,4.130787
0.0,11,4.131854
0.0,12,4.133353
0.0,4,4.133777
3.0,188,4.151814
0.0,57,4.15727
0.0,8,4.158548
0.0,42,4.162507
0.0,8,4.163298
0.0,10,4.164323
0.0,33,4.167842
1.0,97,4.176651
0.0,84,4.184462
0.0,12,4.185925
0.0,24,4.18813
0.0,12,4.189018
0.0,14,4.190053
0.0,29,4.19212
0.0,71,4.197749
0.0,11,4.198572
0.0,61,4.203006
0.0,2,4.203169
0.0,4,4.203812
0.0,59,4.208138
0.0,96,4.215289
0.0,4,4.215624
0.0,7,4.216413
0.0,15,4.217919
0.0,16,4.219446
0.0,54,4.224562
0.0,26,4.22732
0.0,16,4.228845
0.0,27,4.231344
0.0,37,4.234909
0.0,10,4.236132
0.0,30,4.239043
0.0,11,4.240071
0.0,19,4.241895
1.0,143,4.256323
0.0,35,4.259721
0.0,19,4.261508
0.0,27,4.264098
1.0,102,4.274796
0.0,10,4.275797
0.0,27,4.278416
0.0,58,4.284019
0.0,19,4.286907
0.0,11,4.288012
0.0,11,4.289102
0.0,14,4.290445
0.0,22,4.293122
0.0,20,4.295015
1.0,83,4.302894
0.0,41,4.306825
0.0,39,4.313698
0.0,29,4.316575
0.0,6,4.317165
0.0,22,4.319253
0.0,8,4.320939
0.0,14,4.322257
1.0,54,4.327487
0.0,15,4.328879
0.0,22,4.331484
0.0,22,4.333531
