#{"t_start": 1708547780.9043121, "env_id": "MinAtar/Freeway-v1"}
r,l,t
25.0,2501,1364.244229
25.0,2501,1368.906207
27.0,2501,1373.590743
28.0,2501,1378.311679
19.0,2501,1383.014683
30.0,2501,1389.129761
23.0,2501,1393.787416
30.0,2501,1398.501203
28.0,2501,1403.255884
32.0,2501,1409.37347
29.0,2501,1414.045895
31.0,2501,1418.751371
32.0,2501,1423.470191
30.0,2501,1428.158106
33.0,2501,1434.248161
32.0,2501,1438.949627
18.0,2501,1443.658939
29.0,2501,1448.352438
29.0,2501,1454.394389
29.0,2501,1459.068361
25.0,2501,1463.782715
25.0,2501,1468.481365
24.0,2501,1482.480144
34.0,2501,1488.669608
29.0,2501,1493.433724
27.0,2501,1498.119915
24.0,2501,1502.818571
30.0,2501,1509.014289
34.0,2501,1513.679931
34.0,2501,1518.371202
29.0,2501,1523.05538
33.0,2501,1527.737926
28.0,2501,1533.895372
30.0,2501,1538.617239
31.0,2501,1543.347635
26.0,2501,1548.048443
28.0,2501,1554.109204
26.0,2501,1558.816953
28.0,2501,1563.50933
16.0,2501,1568.182519
36.0,2501,1572.919885
32.0,2501,1578.999048
26.0,2501,1583.762463
32.0,2501,1588.455678
30.0,2501,1593.163722
29.0,2501,1599.211676
26.0,2501,1603.871991
25.0,2501,1608.542823
31.0,2501,1613.255889
24.0,2501,1617.9756
31.0,2501,1624.072274
28.0,2501,1628.770677
26.0,2501,1633.466794
30.0,2501,1638.135402
31.0,2501,1644.265115
22.0,2501,1648.927713
28.0,2501,1653.643532
34.0,2501,1658.335361
32.0,2501,1663.062087
37.0,2501,1669.072311
32.0,2501,1673.793134
30.0,2501,1678.503812
42.0,2501,1692.46304
30.0,2501,1698.550407
31.0,2501,1703.233869
37.0,2501,1707.995641
37.0,2501,1712.71209
31.0,2501,1717.472248
38.0,2501,1723.590183
29.0,2501,1728.234874
28.0,2501,1732.935156
26.0,2501,1737.676652
32.0,2501,1742.433773
36.0,2501,1748.5798
40.0,2501,1753.284952
32.0,2501,1757.965594
39.0,2501,1762.673391
35.0,2501,1768.738564
30.0,2501,1773.462452
38.0,2501,1778.194538
35.0,2501,1782.94539
37.0,2501,1787.811667
46.0,2501,1793.89896
39.0,2501,1798.619945
33.0,2501,1803.321174
36.0,2501,1808.037899
34.0,2501,1814.134063
40.0,2501,1818.836276
31.0,2501,1823.564781
35.0,2501,1828.26623
35.0,2501,1832.959749
28.0,2501,1839.056556
38.0,2501,1843.790164
26.0,2501,1848.496383
31.0,2501,1853.221758
32.0,2501,1859.297329
34.0,2501,1863.976732
36.0,2501,1868.630054
42.0,2501,1873.31562
35.0,2501,1878.029689
38.0,2501,1884.163769
36.0,2501,1888.839272
36.0,2501,1902.688401
35.0,2501,1907.445584
41.0,2501,1913.533525
40.0,2501,1918.290516
30.0,2501,1923.054786
36.0,2501,1927.767164
36.0,2501,1932.491344
32.0,2501,1938.560997
33.0,2501,1943.204804
29.0,2501,1947.877269
26.0,2501,1952.59464
36.0,2501,1958.626061
34.0,2501,1963.293595
33.0,2501,1967.979677
36.0,2501,1972.673942
26.0,2501,1977.419282
30.0,2501,1983.526401
38.0,2501,1988.220691
37.0,2501,1992.90607
36.0,2501,1997.632468
30.0,2501,2003.71164
35.0,2501,2008.392963
35.0,2501,2013.05576
36.0,2501,2017.748257
32.0,2501,2022.488452
35.0,2501,2028.586374
36.0,2501,2033.354626
34.0,2501,2038.033271
23.0,2501,2042.728945
38.0,2501,2048.816901
36.0,2501,2053.532676
41.0,2501,2058.220526
38.0,2501,2062.974341
31.0,2501,2067.72904
29.0,2501,2073.77282
24.0,2501,2078.458611
34.0,2501,2083.14846
36.0,2501,2087.863231
35.0,2501,2093.977968
39.0,2501,2098.661101
36.0,2501,2112.553142
26.0,2501,2117.326089
30.0,2501,2122.106565
40.0,2501,2128.220747
30.0,2501,2132.98006
35.0,2501,2137.789424
41.0,2501,2142.630396
35.0,2501,2148.64657
36.0,2501,2153.295922
28.0,2501,2158.024941
33.0,2501,2162.701633
30.0,2501,2167.434193
27.0,2501,2173.505165
33.0,2501,2178.165319
25.0,2501,2182.920531
33.0,2501,2187.607723
35.0,2501,2193.642596
33.0,2501,2198.318978
28.0,2501,2203.045979
37.0,2501,2207.716107
29.0,2501,2212.415962
28.0,2501,2218.533758
21.0,2501,2223.241455
19.0,2501,2228.050584
29.0,2501,2232.750192
23.0,2501,2238.849539
29.0,2501,2243.562163
27.0,2501,2248.228854
32.0,2501,2252.886225
31.0,2501,2257.595482
35.0,2501,2263.693036
37.0,2501,2268.375293
29.0,2501,2273.087644
36.0,2501,2277.816226
35.0,2501,2282.536131
31.0,2501,2288.593174
29.0,2501,2293.262133
39.0,2501,2297.958668
39.0,2501,2302.679418
37.0,2501,2308.754458
30.0,2501,2322.752769
26.0,2501,2327.516459
33.0,2501,2332.202403
38.0,2501,2336.948883
33.0,2501,2343.06936
31.0,2501,2347.757194
37.0,2501,2352.422174
35.0,2501,2357.102905
30.0,2501,2363.198571
38.0,2501,2367.905641
31.0,2501,2372.595253
34.0,2501,2377.270453
32.0,2501,2382.023633
30.0,2501,2388.063471
30.0,2501,2392.824396
39.0,2501,2397.5132
27.0,2501,2402.261616
26.0,2501,2408.303551
25.0,2501,2412.989561
37.0,2501,2417.642186
35.0,2501,2422.340501
36.0,2501,2427.076123
35.0,2501,2433.178534
34.0,2501,2437.885652
35.0,2501,2442.586899
38.0,2501,2447.25411
34.0,2501,2453.317817
34.0,2501,2457.995028
36.0,2501,2462.676142
31.0,2501,2467.369225
39.0,2501,2472.23282
30.0,2501,2478.280997
37.0,2501,2483.009521
41.0,2501,2487.669076
26.0,2501,2492.383731
37.0,2501,2498.434911
34.0,2501,2503.127369
38.0,2501,2507.791358
38.0,2501,2512.492118
27.0,2501,2517.211151
34.0,2501,2532.477163
38.0,2501,2537.183717
39.0,2501,2541.902621
37.0,2501,2546.706718
38.0,2501,2552.723262
34.0,2501,2557.361076
35.0,2501,2562.036144
31.0,2501,2566.677233
36.0,2501,2571.38778
34.0,2501,2577.435642
35.0,2501,2582.114437
43.0,2501,2586.776692
17.0,2501,2591.420995
30.0,2501,2597.438085
40.0,2501,2602.115011
19.0,2501,2606.779259
38.0,2501,2611.458197
34.0,2501,2616.313883
37.0,2501,2622.400584
33.0,2501,2627.052815
24.0,2501,2631.726477
32.0,2501,2636.430938
31.0,2501,2642.480546
33.0,2501,2647.146178
35.0,2501,2651.814681
28.0,2501,2656.476576
35.0,2501,2661.18596
30.0,2501,2667.326957
42.0,2501,2672.007263
25.0,2501,2676.68747
35.0,2501,2681.377476
32.0,2501,2687.417024
29.0,2501,2692.095746
33.0,2501,2696.715064
37.0,2501,2701.372495
34.0,2501,2706.195862
30.0,2501,2712.287589
37.0,2501,2716.949298
38.0,2501,2721.655579
31.0,2501,2726.367965
31.0,2501,2741.749087
36.0,2501,2746.445517
30.0,2501,2751.198366
32.0,2501,2755.902263
41.0,2501,2760.631181
41.0,2501,2766.761122
28.0,2501,2771.419523
31.0,2501,2776.094249
31.0,2501,2780.915813
33.0,2501,2786.982153
42.0,2501,2791.675225
35.0,2501,2796.378842
33.0,2501,2801.163416
33.0,2501,2805.897278
33.0,2501,2811.934054
37.0,2501,2816.622799
37.0,2501,2821.396497
37.0,2501,2826.124129
29.0,2501,2832.194606
36.0,2501,2836.866902
31.0,2501,2841.62979
31.0,2501,2846.322669
33.0,2501,2851.029396
36.0,2501,2857.091177
37.0,2501,2861.885316
34.0,2501,2866.582909
34.0,2501,2871.344667
34.0,2501,2876.086382
36.0,2501,2882.30524
35.0,2501,2887.004202
35.0,2501,2891.765884
30.0,2501,2896.485545
34.0,2501,2902.688489
39.0,2501,2907.311491
29.0,2501,2912.052708
33.0,2501,2916.709244
26.0,2501,2921.43445
37.0,2501,2927.503772
30.0,2501,2932.185061
38.0,2501,2936.896944
29.0,2501,2950.86376
37.0,2501,2957.070758
38.0,2501,2961.738477
37.0,2501,2966.52952
41.0,2501,2971.227593
37.0,2501,2976.029789
33.0,2501,2982.090413
34.0,2501,2986.870664
36.0,2501,2991.547984
33.0,2501,2996.500546
31.0,2501,3002.567712
45.0,2501,3007.321276
25.0,2501,3011.993904
42.0,2501,3016.634331
34.0,2501,3021.41429
34.0,2501,3027.578847
32.0,2501,3032.251713
35.0,2501,3037.15876
38.0,2501,3041.887071
29.0,2501,3047.906519
35.0,2501,3052.574328
41.0,2501,3057.255988
40.0,2501,3061.914681
41.0,2501,3066.685075
42.0,2501,3072.889084
36.0,2501,3077.564542
44.0,2501,3082.273078
51.0,2501,3087.091248
36.0,2501,3093.114413
35.0,2501,3097.900206
29.0,2501,3102.580492
36.0,2501,3107.361168
34.0,2501,3112.043249
33.0,2501,3118.226623
39.0,2501,3122.930731
35.0,2501,3127.779787
41.0,2501,3132.48123
38.0,2501,3138.888021
41.0,2501,3143.579554
42.0,2501,3148.561068
38.0,2501,3162.48265
31.0,2501,3167.243793
40.0,2501,3173.309568
40.0,2501,3177.986579
36.0,2501,3182.811011
45.0,2501,3187.566929
34.0,2501,3193.77284
41.0,2501,3198.632897
39.0,2501,3203.325108
38.0,2501,3208.107258
34.0,2501,3212.833392
43.0,2501,3219.038584
41.0,2501,3223.71363
36.0,2501,3228.559168
36.0,2501,3233.266364
35.0,2501,3239.354295
38.0,2501,3244.06275
37.0,2501,3248.745134
26.0,2501,3253.409564
35.0,2501,3258.113785
41.0,2501,3264.350499
37.0,2501,3268.989462
32.0,2501,3273.79694
33.0,2501,3278.462488
22.0,2501,3284.487266
45.0,2501,3289.120524
36.0,2501,3293.774644
41.0,2501,3298.455339
30.0,2501,3303.554449
32.0,2501,3309.641033
37.0,2501,3314.29212
37.0,2501,3318.969242
27.0,2501,3323.678478
32.0,2501,3329.707696
36.0,2501,3334.380568
33.0,2501,3339.35392
37.0,2501,3344.068254
40.0,2501,3348.751503
38.0,2501,3354.761661
39.0,2501,3359.446558
39.0,2501,3373.940034
40.0,2501,3378.706366
37.0,2501,3384.805786
43.0,2501,3389.503137
36.0,2501,3394.157367
34.0,2501,3398.837594
37.0,2501,3403.53898
40.0,2501,3409.874649
43.0,2501,3414.521476
39.0,2501,3419.196232
32.0,2501,3423.878321
41.0,2501,3428.543262
38.0,2501,3434.599897
35.0,2501,3439.401647
39.0,2501,3444.207334
40.0,2501,3448.897796
42.0,2501,3454.946285
32.0,2501,3459.62087
33.0,2501,3464.270689
29.0,2501,3468.942512
39.0,2501,3473.695869
32.0,2501,3479.808665
30.0,2501,3484.485124
37.0,2501,3489.143766
37.0,2501,3493.806376
39.0,2501,3500.03014
33.0,2501,3505.255401
35.0,2501,3510.267714
41.0,2501,3515.035646
41.0,2501,3519.882696
39.0,2501,3526.131779
38.0,2501,3530.87575
40.0,2501,3535.871
37.0,2501,3540.730216
41.0,2501,3547.076385
32.0,2501,3551.786115
42.0,2501,3556.71227
43.0,2501,3561.460274
46.0,2501,3566.408071
35.0,2501,3572.661762
37.0,2501,3586.790491
40.0,2501,3591.564977
36.0,2501,3596.313758
33.0,2501,3602.484589
38.0,2501,3607.163308
37.0,2501,3611.894489
37.0,2501,3616.635615
40.0,2501,3621.387179
44.0,2501,3627.548333
30.0,2501,3632.571335
32.0,2501,3637.279717
45.0,2501,3642.353128
36.0,2501,3648.622915
37.0,2501,3653.378469
37.0,2501,3658.077209
36.0,2501,3662.856628
37.0,2501,3667.605375
36.0,2501,3673.651821
36.0,2501,3678.351309
40.0,2501,3683.316586
34.0,2501,3688.211586
37.0,2501,3694.28482
38.0,2501,3698.973952
41.0,2501,3703.642295
39.0,2501,3708.402755
37.0,2501,3713.145215
38.0,2501,3719.403921
35.0,2501,3724.11218
36.0,2501,3728.793268
41.0,2501,3733.49625
43.0,2501,3739.553864
37.0,2501,3744.425795
36.0,2501,3749.219237
37.0,2501,3753.974765
36.0,2501,3759.021981
37.0,2501,3765.518364
27.0,2501,3770.57127
38.0,2501,3775.748101
34.0,2501,3780.749328
29.0,2501,3787.137034
32.0,2501,3801.355445
34.0,2501,3806.067951
39.0,2501,3810.778138
43.0,2501,3815.501125
34.0,2501,3821.586975
36.0,2501,3826.649206
40.0,2501,3831.357276
38.0,2501,3836.106564
33.0,2501,3842.185403
35.0,2501,3846.878122
39.0,2501,3851.58915
35.0,2501,3856.276356
40.0,2501,3861.166589
29.0,2501,3867.417077
35.0,2501,3872.100186
33.0,2501,3876.973989
32.0,2501,3881.742867
41.0,2501,3887.811171
27.0,2501,3892.53524
34.0,2501,3897.223967
37.0,2501,3901.963461
33.0,2501,3906.857961
34.0,2501,3913.100139
36.0,2501,3917.795221
36.0,2501,3922.551403
38.0,2501,3927.257872
29.0,2501,3933.344465
35.0,2501,3938.03718
33.0,2501,3943.052506
35.0,2501,3947.758398
36.0,2501,3952.478866
37.0,2501,3958.594692
30.0,2501,3963.282391
34.0,2501,3968.01142
40.0,2501,3972.684637
41.0,2501,3977.721363
36.0,2501,3983.883911
41.0,2501,3988.567203
39.0,2501,3993.281938
34.0,2501,3998.117476
36.0,2501,4014.086316
42.0,2501,4018.94453
40.0,2501,4023.650935
39.0,2501,4028.395154
31.0,2501,4033.107425
37.0,2501,4039.214382
40.0,2501,4043.902239
34.0,2501,4048.615546
34.0,2501,4053.618624
36.0,2501,4059.702323
38.0,2501,4064.380744
36.0,2501,4069.081321
37.0,2501,4073.763649
33.0,2501,4078.534332
41.0,2501,4084.783285
34.0,2501,4089.470968
41.0,2501,4094.186279
38.0,2501,4098.915507
33.0,2501,4105.047326
35.0,2501,4109.728448
34.0,2501,4114.423958
37.0,2501,4119.40904
34.0,2501,4124.157828
34.0,2501,4130.258888
42.0,2501,4134.957323
42.0,2501,4139.669597
32.0,2501,4144.397309
38.0,2501,4150.465536
42.0,2501,4155.490076
36.0,2501,4160.146737
40.0,2501,4164.825483
41.0,2501,4169.584523
40.0,2501,4175.710643
41.0,2501,4180.412028
40.0,2501,4185.101203
46.0,2501,4189.914292
34.0,2501,4195.980084
44.0,2501,4200.69847
46.0,2501,4205.563608
40.0,2501,4210.216254
37.0,2501,4224.266602
41.0,2501,4230.363236
38.0,2501,4235.079973
37.0,2501,4239.758919
39.0,2501,4244.483655
