#{"t_start": 1708578797.7094245, "env_id": "MinAtar/Freeway-v1"}
r,l,t
23.0,2501,1300.42819
22.0,2501,1304.970188
38.0,2501,1309.381753
23.0,2501,1313.909257
29.0,2501,1319.807045
26.0,2501,1324.466245
24.0,2501,1328.953503
25.0,2501,1333.430646
30.0,2501,1339.268878
23.0,2501,1343.76667
27.0,2501,1348.261952
19.0,2501,1352.978947
14.0,2501,1357.545462
21.0,2501,1363.343093
23.0,2501,1367.80416
28.0,2501,1372.280275
27.0,2501,1376.773863
29.0,2501,1382.542748
25.0,2501,1387.253445
34.0,2501,1391.761036
27.0,2501,1396.182971
29.0,2501,1409.735497
25.0,2501,1415.556709
27.0,2501,1420.232187
16.0,2501,1424.73671
22.0,2501,1429.23416
20.0,2501,1435.001115
24.0,2501,1439.476843
33.0,2501,1443.946696
29.0,2501,1448.462776
38.0,2501,1453.164031
26.0,2501,1458.982316
28.0,2501,1463.469486
36.0,2501,1467.9558
28.0,2501,1472.434605
30.0,2501,1478.192732
31.0,2501,1482.713763
28.0,2501,1487.420422
27.0,2501,1491.931456
26.0,2501,1496.459236
37.0,2501,1502.250505
30.0,2501,1506.722771
35.0,2501,1511.190909
35.0,2501,1515.811242
35.0,2501,1521.660197
30.0,2501,1526.143732
24.0,2501,1530.648429
19.0,2501,1535.182331
31.0,2501,1539.688938
32.0,2501,1545.441259
26.0,2501,1550.062525
34.0,2501,1554.539732
24.0,2501,1559.051471
24.0,2501,1564.821028
27.0,2501,1569.35017
23.0,2501,1573.844981
31.0,2501,1578.337698
31.0,2501,1583.000853
32.0,2501,1588.836189
26.0,2501,1593.35595
30.0,2501,1597.845
24.0,2501,1611.461888
31.0,2501,1617.55997
34.0,2501,1622.066503
26.0,2501,1626.548375
33.0,2501,1631.066458
26.0,2501,1635.58926
31.0,2501,1641.35268
35.0,2501,1645.82174
27.0,2501,1650.459284
33.0,2501,1654.868711
39.0,2501,1659.346785
26.0,2501,1665.157745
34.0,2501,1669.668688
30.0,2501,1674.14063
42.0,2501,1678.613504
31.0,2501,1684.72955
34.0,2501,1689.218743
29.0,2501,1693.7003
35.0,2501,1698.192561
34.0,2501,1702.771201
40.0,2501,1708.48443
26.0,2501,1713.162899
33.0,2501,1717.634718
37.0,2501,1722.148832
42.0,2501,1727.956138
34.0,2501,1732.46296
28.0,2501,1736.936347
36.0,2501,1741.420365
31.0,2501,1746.068746
34.0,2501,1751.828643
33.0,2501,1756.332788
29.0,2501,1760.833875
30.0,2501,1765.354973
29.0,2501,1771.232044
33.0,2501,1775.725292
37.0,2501,1780.381308
36.0,2501,1784.868127
38.0,2501,1789.370119
28.0,2501,1795.170734
33.0,2501,1799.602212
34.0,2501,1813.360715
28.0,2501,1817.910135
41.0,2501,1823.68254
40.0,2501,1828.168417
29.0,2501,1832.661635
37.0,2501,1837.152651
30.0,2501,1841.655608
37.0,2501,1847.588797
40.0,2501,1852.12269
34.0,2501,1856.632792
39.0,2501,1861.109762
41.0,2501,1866.944028
40.0,2501,1871.444548
41.0,2501,1876.087935
37.0,2501,1880.586823
38.0,2501,1885.119744
34.0,2501,1890.893622
41.0,2501,1895.358921
38.0,2501,1899.861476
39.0,2501,1904.376731
35.0,2501,1910.359201
41.0,2501,1914.872921
35.0,2501,1919.31827
32.0,2501,1923.811569
33.0,2501,1928.440654
43.0,2501,1934.24944
45.0,2501,1938.731191
34.0,2501,1943.375688
39.0,2501,1947.881798
39.0,2501,1953.654759
36.0,2501,1958.112117
39.0,2501,1962.599624
35.0,2501,1967.084692
40.0,2501,1971.604687
39.0,2501,1977.535552
32.0,2501,1982.032303
39.0,2501,1986.502441
39.0,2501,1991.025441
47.0,2501,1996.777515
43.0,2501,2001.156303
43.0,2501,2014.848879
39.0,2501,2019.40546
40.0,2501,2023.900929
42.0,2501,2029.615475
36.0,2501,2034.072422
34.0,2501,2038.715915
32.0,2501,2043.211838
37.0,2501,2048.959583
41.0,2501,2053.458205
34.0,2501,2057.961535
37.0,2501,2062.419956
42.0,2501,2066.833697
38.0,2501,2072.800772
39.0,2501,2077.28468
39.0,2501,2081.786766
35.0,2501,2086.301743
33.0,2501,2092.135893
39.0,2501,2096.644424
37.0,2501,2101.118671
40.0,2501,2105.807509
31.0,2501,2110.348563
38.0,2501,2116.099865
36.0,2501,2120.577319
45.0,2501,2124.988607
36.0,2501,2129.447798
34.0,2501,2135.198617
39.0,2501,2139.803124
38.0,2501,2144.295695
34.0,2501,2148.768649
35.0,2501,2153.22828
40.0,2501,2159.027191
40.0,2501,2163.486189
33.0,2501,2168.014048
33.0,2501,2172.623035
37.0,2501,2177.115982
37.0,2501,2182.893569
35.0,2501,2187.395799
40.0,2501,2191.892332
32.0,2501,2196.37329
42.0,2501,2202.341189
38.0,2501,2215.84143
40.0,2501,2220.468069
37.0,2501,2224.981854
32.0,2501,2229.564646
35.0,2501,2235.510832
33.0,2501,2240.015313
31.0,2501,2244.501199
24.0,2501,2249.107597
33.0,2501,2254.924106
31.0,2501,2259.427843
35.0,2501,2263.954549
33.0,2501,2268.605348
37.0,2501,2273.071141
38.0,2501,2278.849465
39.0,2501,2283.343226
34.0,2501,2287.865152
36.0,2501,2292.380453
32.0,2501,2298.165236
24.0,2501,2302.810091
31.0,2501,2307.248759
33.0,2501,2311.753278
37.0,2501,2316.293834
38.0,2501,2322.133094
30.0,2501,2326.653203
36.0,2501,2331.178166
33.0,2501,2335.86097
33.0,2501,2341.624431
35.0,2501,2346.126036
45.0,2501,2350.645011
37.0,2501,2355.17389
37.0,2501,2359.682508
46.0,2501,2365.642531
39.0,2501,2370.14745
37.0,2501,2374.607803
53.0,2501,2378.993884
39.0,2501,2384.872712
41.0,2501,2389.407626
39.0,2501,2393.909942
39.0,2501,2398.5386
36.0,2501,2403.064279
38.0,2501,2417.917605
32.0,2501,2422.413208
33.0,2501,2426.90443
48.0,2501,2431.552077
35.0,2501,2437.32676
