#{"t_start": 1708625839.8436482, "env_id": "MinAtar/Seaquest-v1"}
r,l,t
0.0,5,34.76012
1.0,109,34.974559
0.0,96,35.154236
0.0,11,35.174469
0.0,9,35.191021
0.0,3,35.196651
0.0,92,35.370146
0.0,22,35.411021
0.0,11,35.431777
1.0,133,35.6828
0.0,5,35.69212
0.0,4,35.699613
0.0,6,35.710855
0.0,175,36.067999
0.0,5,36.079168
0.0,4,36.088104
0.0,35,36.164502
0.0,6,36.176958
0.0,6,36.189708
0.0,4,36.198597
0.0,5,36.209479
0.0,18,36.248636
0.0,15,36.280693
0.0,2,36.28523
0.0,6,36.297964
0.0,37,36.376302
0.0,11,36.399211
0.0,4,36.407272
0.0,10,36.426411
0.0,3,36.432348
2.0,202,36.848405
0.0,6,36.860773
0.0,7,36.875082
0.0,6,36.88723
0.0,3,36.892908
0.0,3,36.900303
0.0,9,36.917583
0.0,5,36.925246
0.0,12,36.945419
0.0,5,36.953567
0.0,5,36.961703
0.0,4,36.968222
1.0,45,39.368637
0.0,9,39.381432
0.0,147,39.714498
0.0,44,39.822202
0.0,74,39.939199
0.0,8,39.950831
0.0,111,40.150229
0.0,8,40.206195
0.0,12,40.260462
0.0,6,40.268761
0.0,4,40.3007
0.0,23,40.363208
0.0,5,40.369568
0.0,3,40.373407
0.0,5,40.379763
0.0,2,40.382384
0.0,2,40.385416
0.0,11,40.405032
0.0,46,40.494078
0.0,24,40.542276
0.0,11,40.560522
0.0,15,40.585771
0.0,71,40.733071
0.0,6,40.750152
0.0,71,40.896563
0.0,2,40.901873
0.0,74,41.011595
0.0,173,41.415157
0.0,53,41.529855
1.0,162,41.782926
0.0,5,41.790368
0.0,4,41.796754
0.0,203,42.167429
0.0,5,42.174818
0.0,3,42.179266
1.0,183,42.453457
0.0,2,42.456568
0.0,73,42.564659
0.0,2,42.567767
0.0,76,42.682735
0.0,10,42.697347
0.0,31,42.736131
0.0,52,42.813154
0.0,42,42.876238
1.0,45,42.942322
0.0,14,42.960701
0.0,9,42.973176
0.0,64,43.065935
0.0,5,43.073348
0.0,4,43.0793
1.0,79,45.805132
0.0,31,45.863928
0.0,12,45.880712
1.0,70,46.072327
0.0,55,46.194677
0.0,61,46.406191
0.0,5,46.413172
0.0,11,46.441693
0.0,11,46.457005
0.0,234,47.026067
0.0,20,47.083063
0.0,9,47.132565
0.0,43,47.298209
0.0,63,47.498083
0.0,2,47.503736
1.0,127,47.772618
0.0,46,47.904718
0.0,39,47.964678
0.0,47,48.069271
0.0,26,48.135393
0.0,67,48.298857
2.0,141,48.536171
0.0,25,48.602126
0.0,8,48.612044
0.0,63,48.702322
0.0,92,48.831774
1.0,86,48.965702
0.0,84,49.083659
0.0,56,49.165661
0.0,71,49.281981
0.0,70,49.413067
0.0,7,49.43957
0.0,6,49.453915
0.0,3,49.461719
0.0,29,49.53581
1.0,134,49.796884
0.0,14,49.81831
0.0,5,49.825874
0.0,18,49.852814
2.0,201,52.445274
0.0,26,52.545413
0.0,36,52.597323
0.0,113,52.775284
0.0,100,52.96136
1.0,87,53.128561
0.0,4,53.136044
3.0,181,53.462929
0.0,51,53.557401
1.0,58,53.667551
1.0,92,53.807029
0.0,33,53.85554
1.0,84,53.979286
1.0,116,54.158408
0.0,10,54.173698
1.0,100,54.335107
0.0,89,54.499148
0.0,5,54.508653
0.0,141,54.715507
0.0,6,54.72453
0.0,6,54.733475
0.0,79,54.940958
0.0,42,55.051207
0.0,21,55.085174
0.0,93,55.259575
0.0,60,55.369081
0.0,63,55.457284
0.0,91,55.68263
0.0,106,55.833439
0.0,40,55.893054
1.0,110,59.056178
1.0,134,59.293451
1.0,202,59.732911
0.0,115,59.930005
0.0,57,60.021534
1.0,105,60.246497
0.0,13,60.273596
0.0,42,60.360511
0.0,28,60.413106
0.0,73,60.518006
0.0,2,60.521161
0.0,99,60.715081
1.0,168,61.121477
0.0,67,61.236838
0.0,48,61.318698
1.0,118,61.51558
0.0,10,61.535869
0.0,11,61.565535
0.0,55,61.729284
1.0,78,61.90813
0.0,70,62.064158
0.0,52,62.231175
0.0,15,62.255744
0.0,93,62.474303
0.0,14,62.508945
2.0,154,62.777016
0.0,4,62.783709
0.0,37,62.841481
1.0,128,66.640519
0.0,23,66.73162
0.0,29,66.782805
0.0,65,66.878026
0.0,3,66.882577
1.0,169,67.141573
0.0,18,67.163987
0.0,26,67.196254
1.0,159,67.421112
0.0,64,67.508151
2.0,128,67.796642
1.0,49,67.896934
0.0,206,68.361434
0.0,72,68.51719
0.0,48,68.631595
0.0,42,68.70834
0.0,48,68.796476
0.0,2,68.800997
0.0,88,69.037756
0.0,6,69.055773
0.0,7,69.066983
1.0,201,69.456206
1.0,122,69.698398
0.0,100,69.851619
2.0,170,70.222672
0.0,140,70.526655
1.0,141,73.512952
2.0,207,73.856057
0.0,32,73.909201
0.0,111,74.092297
2.0,181,74.45591
2.0,130,74.65503
0.0,23,74.692004
2.0,82,74.824832
0.0,62,74.921367
0.0,9,74.934908
0.0,86,75.087151
0.0,46,75.179249
0.0,201,75.498464
1.0,181,75.820428
1.0,50,75.929856
0.0,64,76.0383
1.0,84,76.1738
0.0,51,76.258537
0.0,96,76.416587
0.0,28,76.462271
0.0,81,76.633464
1.0,62,76.750174
0.0,104,79.741405
0.0,66,79.922654
1.0,137,80.1554
0.0,34,80.205304
0.0,76,80.317136
0.0,35,80.366498
1.0,118,80.547525
0.0,56,80.622882
0.0,139,80.83437
0.0,55,80.916179
1.0,105,81.073422
2.0,100,81.223464
0.0,48,81.310798
1.0,204,81.615933
0.0,51,81.687422
0.0,185,81.995399
0.0,65,82.095439
0.0,29,82.166699
1.0,91,82.372769
0.0,55,82.487746
0.0,5,82.495978
0.0,25,82.536996
0.0,107,82.81604
0.0,64,82.921981
2.0,80,83.050235
0.0,78,83.164563
1.0,69,86.122631
0.0,38,86.214639
0.0,55,86.300407
1.0,99,86.432432
0.0,68,86.532869
0.0,136,86.732795
1.0,155,87.006606
2.0,203,87.336567
0.0,109,87.51255
0.0,98,87.672298
0.0,44,87.746941
0.0,47,87.828546
1.0,185,88.147758
1.0,128,88.350724
0.0,115,88.594223
0.0,104,88.763403
0.0,60,88.852996
0.0,38,88.914978
0.0,81,89.037965
0.0,56,89.129777
1.0,155,89.397483
0.0,40,92.119429
0.0,207,92.603089
3.0,201,92.973775
0.0,173,93.281111
0.0,62,93.371848
0.0,52,93.443159
1.0,96,93.578149
0.0,64,93.664997
3.0,185,93.909987
0.0,123,94.070039
0.0,47,94.129318
0.0,204,94.392547
0.0,31,94.433425
1.0,84,94.544827
0.0,69,94.649286
0.0,31,94.693843
0.0,64,94.807772
0.0,65,94.913056
1.0,208,95.252614
1.0,202,97.70122
1.0,96,97.822158
0.0,38,97.873451
0.0,9,97.885793
0.0,129,98.059703
0.0,92,98.179866
0.0,41,98.23186
0.0,96,98.356843
0.0,75,98.453264
2.0,201,98.776463
2.0,201,99.024686
0.0,185,99.28195
0.0,134,99.620528
0.0,110,99.845351
0.0,33,99.891456
0.0,71,99.993198
0.0,46,100.062838
1.0,103,100.203903
0.0,75,100.309801
0.0,129,100.48564
0.0,108,102.782906
0.0,67,102.868003
0.0,50,102.931054
0.0,160,103.136657
0.0,28,103.171954
2.0,88,103.288278
0.0,124,103.448843
1.0,154,103.688019
0.0,70,103.790243
1.0,203,104.073375
0.0,57,104.145503
0.0,115,104.293642
1.0,153,104.496753
0.0,55,104.566594
0.0,108,104.714259
0.0,52,104.786924
0.0,82,104.897277
1.0,88,105.012919
0.0,41,105.064501
0.0,9,105.076256
0.0,41,105.128168
0.0,61,105.205167
1.0,142,105.386404
1.0,133,107.621418
0.0,32,107.693355
0.0,107,107.854589
1.0,64,107.942466
0.0,81,108.053033
2.0,118,108.274751
0.0,102,108.409478
0.0,68,108.493241
1.0,98,108.614737
1.0,194,108.86556
0.0,67,108.949673
0.0,57,109.022603
1.0,78,109.120632
1.0,142,109.37833
0.0,66,109.502634
0.0,70,109.602463
0.0,127,109.778553
2.0,207,110.068752
1.0,52,110.141293
1.0,207,110.43301
1.0,188,112.805899
0.0,33,112.880922
1.0,86,112.991056
1.0,60,113.065665
0.0,52,113.129783
0.0,33,113.171713
1.0,153,113.365499
0.0,61,113.44823
0.0,9,113.45952
0.0,92,113.575186
0.0,154,113.858931
